Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]"
"Gambia, The","GMB","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","0.218665400502424","","","","","","0.485911440633698","0.422162177762407","0.456476004196401","0.32023657998996","0.495987925013087","0.455530804440953","0.192366969069407","0.186076910384504","0.848558066101455","1.74418938191406","0.213532330749251","","","","","","","","","","","","","","","0.347644193295217","0.604157068637657","0.286865569626565","0.632331651383253","1.49682126501762","0.775192414074278","0.950782453507437","1.79063032787843","0.898634892407772","0.639040637063248","0.955388688003499","0.569524626037092","1.02273924062707","0.866183005738109","0.719905487607135","1.28035843160398","0.766972534607012","1.01054799848608","0.849158541780344","0.618064362329849","8.74053515093046","0.616834064026865","17.8866724112381","1.77447442804999","1.14260947000108","1.59690128214193","1.29699143810397"
"Gambia, The","GMB","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","63.0373592040299","","","","","","60.9668337680053","65.9110132904748","69.1573322788602","67.6061439780429","60.3375516417816","61.564665574342","61.9713466550708","62.61167981441","56.5898083724585","59.105904327488","61.3554570515771","","","","","","","","","","","","","","","45.8109924819297","48.6151408334263","47.3098996749272","46.2899397563716","55.0340991059891","51.1970668496786","45.7601667769992","47.9926817512249","48.7399315135068","42.2374699790382","43.4338280106096","48.6761813582299","49.3567529206863","53.5757080954032","54.0729528536109","51.4740477494036","43.4014402493982","37.6497136223421","37.4576552622774","36.4718561100072","34.3022689960517","37.5396383454364","33.1674755960939","48.6409189148143","50.1200711996163","54.9414782625767","36.6572820993318"
Georgia,"GEO","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.490375325692528","0.692129585423584","0.953572577036164","0.575484144421088","0.659899902875515","0.696149675916907","0.831375014453564","0.658005645577829","0.674651388797592","0.567532943775999","0.72822232002431","1.08840805639008","1.97992590404353","0.787814300762506","1.99269409569312","1.66679176471271","1.6745634683574","2.97884011930925","3.43905303221033","4.11025191743952","4.41148762660988","5.34407059726145","5.46191791225914","7.35683626042477","8.49751801788257","8.38753972501635"
Georgia,"GEO","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4613342921616","38.0327121192083","55.283662711903","53.1789828556861","54.9198422385238","56.7590164514052","56.4482367850741","62.2958173634391","58.7872320907099","60.0020003681453","60.5305997108772","59.7881440233433","63.559363472687","55.5417012860763","59.835094256142","62.250828998481","64.2759177666863","62.454568791086","63.7850397145188","62.7951852111918","66.3345706671095","64.6694256703705","64.2091193039274","65.1571076253698","63.8752469887944","64.276669942374"
Germany,"DEU","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","10.2970635331295","9.94619388148919","12.4520205280916","12.586514521418","12.0239351125988","11.8843638007018","13.2554623684424","12.5043573489969","10.7200635656446","9.1215265597341","6.8900054416448","7.34624076770657","7.96693862953139","6.10334406735019","6.66033699232623","6.52845207904912","5.30677494655967","5.86743185614649","6.14504131184104","4.97980228161199","4.86143014926201","4.98436893425058","5.47974427071444","5.23762449142964","4.7312763064193","4.22329015279221","5.1066066648842","5.7707064997017","4.46149389569336","3.73453303357283","3.65852183030839","3.20424894638207","3.72755664903131","3.97612630352571","3.33690839638844","3.68795642111562","3.51947179362653","3.15633243566616","3.51866702975991","3.52415273456266","3.41122032617323","3.050825382306","3.41297645139097","3.92504641762679","5.14128534240448","5.34805080305775","4.81217546094271","3.56968811246765","4.84164769646753","5.18563767546532","4.71194919981074","4.45639017542238","4.28482842476581","4.02590313895379","3.68522662420891","4.10122456838122","4.095305278101","3.98854331432306","4.25885162730397","5.27031161355484"
Germany,"DEU","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","36.5190924200971","37.2641443429961","37.7768503859162","39.1755123633174","41.9846335505338","41.5136971496371","47.1299931042216","49.9598415308943","50.9558501143466","61.0263726181356","52.9691961441798","50.2756132468706","43.7484782006563","47.3174461300159","47.0184158992402","52.6244565577417","56.9566471431713","55.2565772015068","52.3839307865527","52.2649718975479","52.6494702307568","55.1261018002957","55.5564393272598","56.9105492867082","64.6635345238155","67.6266753291848","69.1089584152597","69.659653870407","71.5833290489849","73.6570849540504","73.8062377167372","69.4889088396619","70.9277905313334","69.9728341407238","69.9267436443055","68.854454286849","72.9999632976697","73.198903544438","67.3992888757033","73.9966114048961","74.6011911965201","70.440861654878","69.3067960070705","71.6089453407536","69.8900494063851","66.7291778957171","68.693272332128","70.8247035120669","70.5212235716077","68.2635698651407","67.6931014824726","67.7063652277503","69.8203990342033","72.7229969219112","74.0988683091278","73.8299908378679","72.9418783058653","73.7614547855089","75.238481430674","72.470580144152"
Ghana,"GHA","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","1.62400285882566","1.96715591630357","1.5662616155018","1.80555185889637","2.41817281034402","1.57490985071393","1.32580489392984","1.66578382363754","1.62921189234498","2.29083802785149","1.99136108013914","2.40549067549318","2.22219356407261","1.9605865051719","2.02925211248836","2.65256940179808","2.10449688262981","1.8704969022538","1.56781627624145","1.0852586058015","0.477255899602302","0.74016459391193","0.701611461957507","","","","","","","","3.57779131653835","","","","2.60196433352359","1.52732731949542","1.25181489154815","1.17533736242622","2.93208895730233","2.67165772363511","3.59176292400822","1.83729952659254","2.06096747499397","1.85928854712751","1.48066706840366","1.61689899665761","1.36098819565165","1.36224470325573","1.15155416922626","1.19115519666626","1.1495620150077","1.14458097723817","0.738525603849693","0.992807038685316","1.36084120865919","1.43547700787854","1.67042412677835","1.46074395890949","",""
Ghana,"GHA","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","69.7971601864667","74.4820550655846","72.8848985165759","78.9659264305158","74.0093160529447","71.6144711024855","70.5575886544371","72.651837848379","68.4528361280499","71.1505792080622","61.6490945628316","59.9951236147422","60.3878734201736","64.1266021625349","64.1815217776641","58.0177856441268","66.206561176459","64.7834783604365","58.6182144580484","53.1374623193195","46.7905129004255","64.5949602944852","48.9226903736327","","","","","","","","66.676853396233","","","","74.930156437455","62.7366285581573","65.6987041386914","65.8953355627075","58.3827149092455","53.13940317429","64.3782097037266","61.5045335726245","73.7350505358203","69.1078082481294","69.8974837959768","70.3993860823903","68.9438627552667","74.8770556530257","81.3141874863984","75.2249676200682","79.7692728254384","76.5745139113966","70.6067456250123","71.5440052202357","81.1801494006843","76.9728218797809","74.9933196144679","74.6560540895199","",""
Gibraltar,"GIB","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Gibraltar,"GIB","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Greece,"GRC","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","2.57068124636824","2.49897225484447","2.4155871318216","2.71866121017449","2.84864195563378","2.70893665806199","3.00679691820433","3.38699380402188","2.98632697657783","2.76182596468782","3.08986028651129","3.65033799017718","4.22596062124539","3.46653028466911","2.6650359307402","2.38760321904135","2.03852702112637","2.1461839044136","2.2028219427624","2.37229540658139","2.30110552921312","2.18249941077002","2.16311191658975","1.95366664915882","2.37260640382737","2.56171148542491","2.94554396299523","2.99569685897848","2.91583800051829","2.54509108555069","1.72078080769246","1.96210332800589","2.29770313592381","2.97142809800704","2.48821953450485","3.11040773511006","2.33864156419159","2.09548647488055","2.70395307320226","2.64199154227398","2.56016095462618","2.19591112335702","2.80245387963559","3.01244852823947","3.80022942090859","4.28200386226447","3.44248632659072","2.07309452845754","3.24971064220842","3.74043145457492","3.19207192241223","3.02480190226727","3.11316510725144","3.53065875476798","3.55494171000146","4.07804589785605","3.98660822145744","3.66987304281712","3.95944544810568","4.56103679485969"
Greece,"GRC","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","69.5838212751786","65.6460507352559","67.1302443302061","64.8676587932961","66.505653048104","65.9057960236696","69.5715062610926","69.372162056061","72.7260047743152","71.2908396088727","69.4020620384595","64.2850423965273","55.3877604259707","59.1937968631459","63.3050533577696","68.1658920378011","65.2140852409784","61.8273707514536","60.1535572912301","59.4344869382351","51.6972269733034","52.4052782067612","53.4321852329141","51.1902880727593","59.0847488460456","60.5250240084554","68.4197546712504","70.3592012463325","70.4454154235798","70.6353838384279","70.9925340629341","70.7808970023651","68.7751718603821","71.1420006906841","71.5077441601866","71.9854677103026","74.5257458229055","77.4483925182676","70.2074400064374","68.3213874697516","67.8964880960749","70.5707821835614","71.6526616248463","66.4397433605408","64.8495056619241","67.6024319579332","63.0694209662326","67.3969723268959","58.8176332490705","51.0323173000007","45.7805573626664","45.3318623783434","48.6123054099386","54.4239661189929","57.8525617863245","55.9177279239408","51.4830188310437","52.8086511088114","59.1171985433866","52.9508909642121"
Greenland,"GRL","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","0.335427012275263","0.309775670390099","0.642322850619037","0.701254406639368","0.859957485117469","0.680297975679008","0.64292349918039","0.511212715277531","0.651115503602114","0.682424880869055","0.626575641547254","0.661215059275663","0.718973151358768","0.739635926989527","0.844641672891953","0.632520185260972","0.490318806982598","0.448696911625347","0.428578833724189","0.407786137487397","0.357604047821125","0.520801253870708","0.406450652206882","0.503421783800216","0.444555244971688","0.3498296750033","0.325008152010246","0.511386489170406","0.491336790616716","0.436248474721875","0.540198752340355","0.61642733343185","0.640858326233195","0.582886248799417","0.704221304805168","0.50223924944214","0.885845695178659","0.545083150893136","0.62889601445422","0.771315407590044","0.850228792146499","0.498539037215611","0.412710027765235","","",""
Greenland,"GRL","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","56.1866760075066","48.5255374579173","58.0167978730055","56.0848107382181","57.8845203833355","57.8561497974335","55.7650603332108","54.5709049413556","56.568054192121","59.8146860988977","66.0563922219486","69.4966373443428","66.9587548394859","62.8012110520841","56.1410206436999","53.6418143068875","57.6462281442451","56.8302980854304","55.28682939958","59.2577607433781","58.1130056741323","56.1563632565428","56.728990541331","58.7514340341837","51.861922846999","54.3057270683678","68.62898210291","65.1682956192791","62.0308715056425","62.4183539890517","59.290282242869","57.7588862155565","54.6329780217169","59.8821062411727","56.7449399804958","55.9935466169694","51.1928071739358","57.3707734995795","58.1214151086545","57.1840576394731","66.0133270593438","60.9169096672455","59.9802530348558","","",""
Grenada,"GRD","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","0.314440621993904","0.308066565333683","0.30770310488443","0.256084103578573","","","","0.320418841880242","0.322010115337755","0.688532422352306","0.807636605716523","","","","","","0.496114870433075","0.473426238764463","0.357159303763055","0.494515188173009","0.427839367892187","0.517958516558945","0.473471264113166","0.750013541151545","0.381672362214057","0.464532738887225","0.666223380270602","0.46555604966159","0.620682248129417","0.67335463820234","0.535787658286953","0.623646717918201","0.816353317808486","0.901315285663287","0.658029376384878","0.613605013980447","0.455853874695141","0.738614789725499","0.840556665713751","0.66945368931114","0.949306898879148","0.8999304131627","1.09075488700514","1.08516172153156","1.17231787437762"
Grenada,"GRD","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","54.5357795229446","52.6507973869617","54.6393337997495","50.3368355778417","","","","53.9361298870735","59.4488954395668","62.6099518857755","62.1126361219422","","","","","","59.3294903028914","61.6859703061484","61.8208709534255","60.7105856910544","65.3671925881924","71.7189248989926","67.8333152997615","69.8729538046934","68.6645505864261","65.5139752233514","71.8676756511106","67.1556014177938","69.6181204877472","71.4786576233004","62.4073640813305","56.9268421292462","58.8394216750837","51.9367450608692","46.1047680252021","43.9077576796708","40.6097844369526","48.911007597506","53.0026883664036","48.7116741644796","58.5065176394684","59.4784931797559","57.482305860048","58.8648816702574","57.4343123127616"
Guam,"GUM","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guam,"GUM","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guatemala,"GTM","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","1.00554328981158","0.872656980974653","1.37865240261922","1.49815025803528","1.90006619721012","1.57918204173388","1.50208326716772","1.48238234514434","1.74255748049134","1.7735765062572","1.29534548552385","1.60744800698665","1.27160969954815","1.40661901404018","1.42445318051676","1.39861077969071","1.15926381253719","1.20496401073643","1.60215150915526","1.14022159006334","1.20963428613296","1.38240070588327","1.50585975242953","","","","","","1.17186416832969","1.16149486915355","1.18877134943531","1.05527326343297","1.29871026943807","1.30646202097878","1.1699504385727","1.25446204676298","1.46546806503931","1.18738706873617","1.1026839437427","1.31826737210751","0.997526167041684","1.21938660094091","1.335235733473","1.27532220830719","1.16264421105055","1.19487419098624","1.32111511152516","1.11726088436716","1.00752970361859","1.00988357619277","0.918389753009707","0.97950764891441","1.17288765526747","1.27394242998289","1.23748554515555","1.13803548036524","1.31146681275166"
Guatemala,"GTM","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","79.6790137060809","80.7126160844325","80.0674168427721","83.4946282345024","84.7968081432162","83.4940751348297","81.4117099654434","80.1516115709137","80.4002123637381","74.2870951654675","74.0187156101398","78.1168898078336","77.085442115328","77.7083882253617","79.3261112545212","64.5932863575102","53.2695523715448","69.4661160757413","70.6432529208527","56.9031435978524","52.050592814862","67.6338914998375","73.2088886371603","","","","","","74.1503544110531","72.8239553985003","72.9931246400486","68.4152848265309","72.9001711110004","76.8743173735074","74.9627861711126","68.6847080352062","67.8720076984902","71.5893726999384","71.3261988948811","70.7242321062353","71.3184211970711","68.2308177700807","67.9299047382212","65.2719798343147","64.4600906506107","65.9936988644496","64.0052443273367","64.3249761823971","65.0353111339233","64.4444790443585","69.0061288541289","68.8849444118732","67.3095723246344","65.6109121844449","64.9174591263244","67.6055866984612","66.3008811513589"
Guinea,"GIN","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.794899338277402","1.05803543768647","0.748053181857286","0.791654426165296","0.916228386865933","0.744650593021133","0.357641132982577","0.755242073608781","","0.297684295310431","0.122958804408346","0.414717157434037","0.193259555124341","0.207759253546625","","","","","0.360545775584491","0.494724558257226","0.428213333208719","0.309207825970355","","","","",""
Guinea,"GIN","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3511554449944","48.8304803561284","63.9206577368071","63.130562122587","58.8410225058301","48.6637238759725","56.091695315184","52.9493237538763","","54.2864655298488","29.4890685375744","48.6880457716935","56.4016994899185","53.2237614613054","","","","","46.8406838900361","41.6896502418669","58.8758768096978","58.4616057934489","","","","",""
Guinea-Bissau,"GNB","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","0.96012526830693","0.368233022556205","0.742657195700725","","","0.381906828552478","0.048721107632698","","","","","","","","","","","","","","","","","","","","","","","","","","","0.113781161917407","0.0986986384249585","0.0944971827905945","","","","","","","","","","","","","","","",""
Guinea-Bissau,"GNB","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","60.7927918779572","55.1361736899412","59.7624180512883","","","46.1429212615089","58.8572733125252","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8734051773336","48.6001891448297","31.1420878887461","","","","","","","","","","","","","","","",""
Guyana,"GUY","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","0.572834089078645","0.577944142014156","0.683782233133957","0.663760734845157","1.29480137198145","1.32432678169281","0.979580037599781","1.04524861212087","1.19972661091502","1.10472336191098","","1.01145288232382","","","","","","","","","","0.489236611817147","0.45583429334782","","","","","0.524126069170695","0.50648106809336","0.437856023501077","0.449015336251937","0.342930904616421","0.418657769526537","0.487355942377101","0.374504838239867","0.667880537962224","0.470101728957084","0.663856155461423","0.497162540809464","0.709132854542441","0.704016787039849","0.617247357648132","0.581184722940956","0.523337410017927","0.543555041906959","0.744660038983725","0.899277000964996","0.883273617019297","1.45363263649245","0.691031015332227","0.928695027798697","0.613615874151633"
Guyana,"GUY","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","74.0961804665379","71.7743520608327","73.3833453978817","68.8385610737819","63.9967624982949","68.3409304387531","68.5052020536972","60.9794932335649","56.6169269416804","58.4436396187069","","47.5140716352111","","","","","","","","","","74.4601350586416","81.5489887422835","","","","","68.7463475535249","68.1220741640932","63.6845102285465","62.6522341132781","61.1375364000476","61.0035271787411","58.3670247193279","56.7019116563743","53.4140074606377","56.0060150872137","61.0455639991833","52.3274063047337","58.7713243087919","54.1339479574335","52.2176583542717","53.0008644462588","52.5830398811292","51.770784416186","56.5322315380189","62.0731832982708","62.2711230872711","64.528494304068","76.8633555220294","72.5331740735883","75.4255495650435"
Haiti,"HTI","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","0.712471132706484","0.666998044215201","0.916678327501498","0.8776906632818","1.22651378372559","0.953227217970323","1.09453143901809","0.970161284792416","1.03516734332494","0.632068017698056","","0.608369799007083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Haiti,"HTI","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","68.2839189832739","62.540115264555","61.856570273335","62.5573251970198","56.1441271595864","53.9880894575469","52.7762587184162","56.3942629922687","57.8429454985948","59.6407186506239","","58.7246669352182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
